chr,start,end,width,DMR_id,beta_normal,beta_cancer,delta,p.adj,gc.content,no.cpgs.hm450,no.cpgs.genomic,no.cpgs.expected,cpg.ratio,num.changes,feature,f_start,f_end,feature_gene_name,closest_gene_name,closest_distance,gene_start,gene_end,contains.CGI,category,is.hyper,no.atac.peaks,selected
chr22,37324606,37325264,659,6144,0.190546833190787,0.312023057442773,0.121476224251986,5.89175184330061e-09,0.681335356600911,6,58,76.4491654021244,0.758674077014689,0,INTER,37315345,37367959,-,CYTH4,14638,37309967,37309968,CGI,CGI-like distal,hyper,0,TRUE
chr12,452899,453853,955,6145,0.804072210739696,0.680591141499101,-0.123481069240594,5.91211751965419e-09,0.658638743455497,4,85,103.407329842932,0.821992020576381,0,INTER,442645,458364,-,B4GALNT3,6511,460363,460364,CGI,CGI-like distal,hypo,1,TRUE
chr5,95823661,95823719,59,6146,0.384445054518953,0.249393970255653,-0.135051084263299,5.91915117984358e-09,0.525423728813559,2,3,3.86440677966102,0.776315789473684,0,INTRON,95823005,95823836,RHOBTB3,GLRX,656,95823004,95823005,no CGI,non-CGI small proximal,hypo,1,FALSE
chr16,89162182,89163031,850,6147,0.712116615079561,0.610166789744529,-0.101949825335032,5.92774786724935e-09,0.577647058823529,5,32,69.5858823529412,0.459863393521336,0,INTER,89155846,89169767,-,CDH15,8736,89171766,89171767,no CGI,CGI-like distal,hypo,0,FALSE
chr1,2888270,2888585,316,6148,0.588667600745473,0.447654418815123,-0.141013181930349,6.1089449637784e-09,0.670886075949367,2,12,31.2246835443038,0.38431134083308,0,INTER,2803717,3019483,-,TTC34,86553,2801716,2801717,no CGI,CGI-like distal,hypo,0,FALSE
chr9,137218489,137218917,429,6149,0.825340421005162,0.70969348254445,-0.115646938460712,6.32876331488061e-09,0.652680652680653,2,12,45.2937062937063,0.264937471051413,0,INTER,137217009,137220246,-,RNF208,2406,137221322,137221323,CGI,non-CGI large distal,hypo,1,TRUE
chr6,164144769,164144942,174,6150,0.934933068570094,0.82521473678851,-0.109718331781584,6.34241525787888e-09,0.563218390804598,3,8,12.6724137931034,0.631292517006805,0,INTER,163578596,165279675,-,QKI,609689,163535079,163535080,no CGI,non-CGI small distal,hypo,0,FALSE
chr19,38832017,38832518,502,6151,0.38228103427552,0.278603168762908,-0.103677865512612,6.4502339254426e-09,0.458167330677291,4,18,26.2948207171315,0.684545454545454,0,INTRON,38832005,38836387,ECH1,ECH1,12,38832004,38832005,no CGI,CGI-like proximal,hypo,1,FALSE
chr7,155221859,155222801,943,6152,0.879214348416271,0.731912609799797,-0.147301738616474,6.47153526555536e-09,0.425238600212089,2,8,42.1399787910923,0.189843474759676,0,INTER,155085749,155295776,-,INSIG1,74975,155297775,155297776,no CGI,non-CGI large distal,hypo,0,FALSE
chr17,33561880,33562571,692,6153,0.521616085907245,0.382496600460465,-0.139119485446779,6.48251528826258e-09,0.440751445086705,2,11,33.2138728323699,0.331186912634877,0,INTRON,33292988,34155977,ASIC2,ASIC2,268892,33292987,33292988,no CGI,non-CGI large distal,hypo,0,FALSE
chr4,121764486,121764520,35,6154,0.235971103650797,0.353243654434572,0.117272550783775,6.50915941365449e-09,0.4,3,3,1.4,2.14285714285714,0,INTRON,121764294,121764816,TMEM155,TMEM155,192,121764293,121764294,no CGI,non-CGI small proximal,hyper,0,TRUE
chr12,54058093,54058285,193,6155,0.444999143958085,0.5468885784765,0.101889434518415,6.51404399267454e-09,0.585492227979275,3,5,16.3212435233161,0.306349206349206,0,INTER,54056030,54180357,-,HOXC4,4216,54053876,54053877,no CGI,non-CGI small distal,hyper,0,TRUE
chr10,85576729,85577210,482,6156,0.807152557710881,0.628595725056526,-0.178556832654354,6.60448208395285e-09,0.396265560165975,2,2,17.9626556016598,0.111342111342111,0,INTER,84518521,85599554,-,GRID1,789268,86366477,86366478,no CGI,non-CGI large distal,hypo,0,FALSE
chr9,8858259,8858644,386,6157,0.220889507530864,0.347478024894324,0.12658851736346,6.64016602281348e-09,0.598445595854922,3,22,33.4715025906736,0.657275541795665,0,INTRON,8857776,9018696,PTPRD,PTPRD,483,8857775,8857776,CGI,CGI-like proximal,hyper,0,TRUE
chr4,80185133,80185260,128,6158,0.0553716085510559,0.18409689755414,0.128725289003084,6.68718409248764e-09,0.5,5,8,7.875,1.01587301587302,0,INTRON,80184351,80185269,PRDM8,PRDM8,10,80185269,80185270,no CGI,non-CGI small proximal,hyper,0,TRUE
chr8,141900232,141900492,261,6159,0.83490305081499,0.679562820802722,-0.155340230012268,6.69339744138468e-09,0.555555555555556,3,14,19.632183908046,0.71311475409836,0,INTER,141518737,142212079,-,AC138647.1,385594,141514637,141514638,no CGI,CGI-like distal,hypo,0,FALSE
chr8,1076366,1076545,180,6160,0.897724158783336,0.770461284298844,-0.127262874484491,6.77960540018766e-09,0.583333333333333,2,11,15.0777777777778,0.729550478997788,0,INTRON,907966,1258850,DLGAP2,DLGAP2,254187,822178,822179,no CGI,non-CGI small distal,hypo,0,FALSE
chr12,34165048,34165592,545,6161,0.838621093136316,0.680346781468005,-0.15827431166831,6.7846400338847e-09,0.519266055045872,3,8,35.9669724770642,0.222426283032344,0,INTER,34029694,38314578,-,ALG10,142580,34022467,34022468,no CGI,non-CGI large distal,hypo,0,FALSE
chr7,28435194,28435270,77,6162,0.838533986111997,0.670416993784033,-0.168116992327965,6.82304285792286e-09,0.467532467532468,2,2,4,0.5,0,INTRON,28412917,28435614,CREB5,CREB5,345,28435614,28435615,no CGI,non-CGI small proximal,hypo,0,FALSE
chr13,42574548,42575145,598,6163,0.0705078018427161,0.18632210083514,0.115814298992424,6.83854915180547e-09,0.623745819397993,7,40,58.113712374582,0.68830570902394,0,INTRON,42574522,42581125,TNFSF11,TNFSF11,244,42574303,42574304,no CGI,CGI-like proximal,hyper,0,TRUE
chr7,64191464,64192405,942,6164,0.953308125213228,0.81895790101263,-0.134350224200598,6.84802860651856e-09,0.519108280254777,4,19,63.4585987261147,0.299407808892904,0,INTER,64078549,64205090,-,ZNF735,14685,64207089,64207090,CGI,non-CGI large distal,hypo,0,FALSE
chr2,430882,430929,48,6165,0.696918584866776,0.547013764487929,-0.149904820378848,6.85175155942416e-09,0.541666666666667,3,3,3.5,0.857142857142857,0,INTER,290851,667334,-,FAM150B,142031,288850,288851,no CGI,non-CGI small distal,hypo,0,FALSE
chr16,990578,991686,1109,6166,0.78088726550348,0.668119785309463,-0.112767480194017,6.86668095002171e-09,0.630297565374211,8,48,108.277727682597,0.443304463690872,0,INTER,986979,1076781,-,SOX8,8770,981807,981808,CGI,CGI-like distal,hypo,0,FALSE
chr7,1759233,1759556,324,6167,0.746773617225254,0.610127303123384,-0.136646314101871,6.89724590369159e-09,0.62962962962963,3,18,32.033950617284,0.561903844300992,0,INTER,1747954,1815793,-,ELFN1,50071,1709161,1709162,no CGI,CGI-like distal,hypo,0,FALSE
chr1,20184602,20185289,688,6168,0.646650768052854,0.494254613344016,-0.152396154708838,6.89856265833119e-09,0.517441860465116,3,10,42.703488372093,0.234172906739279,0,P2000,20184085,20186084,UBXN10,UBXN10,796,20186084,20186085,no CGI,non-CGI large proximal,hypo,1,TRUE
chr10,1527776,1528223,448,6169,0.824629466553606,0.707278962342696,-0.11735050421091,6.91925094035946e-09,0.477678571428571,5,16,25.5,0.627450980392157,0,INTRON,1379160,1737050,ADARB2,ADARB2,209253,1737475,1737476,no CGI,CGI-like distal,hypo,0,FALSE
chr18,78879319,78880314,996,6170,0.865195910050231,0.734230471083111,-0.13096543896712,7.00714608111388e-09,0.538152610441767,5,56,71.8222891566265,0.779702243656951,0,INTER,77277896,78978275,-,SALL3,99961,78980274,78980275,CGI,CGI-like distal,hypo,0,FALSE
chr16,3161340,3161655,316,6171,0.8093565313673,0.650247378626977,-0.159109152740323,7.06162348293241e-09,0.560126582278481,3,12,24.2911392405063,0.494007295466389,0,INTER,3142805,3202247,-,ZNF213,23690,3137649,3137650,no CGI,CGI-like distal,hypo,1,TRUE
chr5,6583267,6583737,471,6172,0.188951576546833,0.307483311042157,0.118531734495324,7.090417878107e-09,0.70276008492569,5,47,57.9617834394905,0.81087912087912,0,INTER,6494909,6599238,-,NSUN2,49305,6633041,6633042,CGI,CGI-like distal,hyper,1,FALSE
chr12,67647538,67648292,755,6173,0.515144395267789,0.406432323845998,-0.108712071421791,7.09273747406803e-09,0.572185430463576,4,38,61.0953642384106,0.621978450798881,0,P2000,67646338,67648337,DYRK2,DYRK2,46,67648337,67648338,no CGI,CGI-like proximal,hypo,2,TRUE
chr3,42935392,42935464,73,6174,0.761161500660216,0.621573169806792,-0.139588330853424,7.20137337181349e-09,0.589041095890411,2,2,5.91780821917808,0.337962962962963,0,INTRON,42917641,42936359,ACKR2,KRBOX1,896,42936359,42936360,no CGI,non-CGI small proximal,hypo,0,FALSE
chr17,52158984,52159212,229,6175,0.14325559237691,0.25369390027755,0.110438307900641,7.23684908016678e-09,0.585152838427948,3,15,18.8646288209607,0.795138888888889,0,INTRON,52158727,52159272,CA10,CA10,257,52158726,52158727,no CGI,CGI-like proximal,hyper,1,FALSE
chr3,179942361,179942436,76,6176,0.0815931998035697,0.262235535220814,0.180642335417244,7.2443567689408e-09,0.671052631578947,2,8,8.1578947368421,0.980645161290323,0,INTRON,179900735,179971593,PEX5L,PEX5L,30816,179973251,179973252,no CGI,non-CGI small distal,hyper,0,TRUE
chr3,14817792,14818406,615,6177,0.726307705620271,0.588017885341027,-0.138289820279245,7.2974070581612e-09,0.484552845528455,2,7,36.0975609756098,0.193918918918919,0,P2000,14816962,14818961,FGD5,FGD5,556,14818961,14818962,no CGI,non-CGI large proximal,hypo,0,FALSE
chr14,41609139,41610043,905,6178,0.119684890424122,0.235599400311813,0.115914509887691,7.36360825346198e-09,0.476243093922652,4,33,51.3016574585635,0.643254070819334,0,INTRON,41608562,41699426,LRFN5,LRFN5,724,41608414,41608415,no CGI,CGI-like proximal,hyper,0,TRUE
chr8,1026072,1026415,344,6179,0.88258905994625,0.70961898802031,-0.17297007192594,7.36911772868087e-09,0.578488372093023,2,24,28.6918604651163,0.836474164133738,0,INTRON,907966,1258850,DLGAP2,DLGAP2,203893,822178,822179,CGI,CGI-like distal,hypo,0,FALSE
chr12,34335794,34335985,192,6180,0.800368589945176,0.662434047371743,-0.137934542573433,7.38918488786097e-09,0.630208333333333,3,9,18.7708333333333,0.479467258601555,0,INTER,34029694,38314578,-,ALG10,313326,34022467,34022468,CGI,non-CGI small distal,hypo,1,TRUE
chr16,67482035,67482383,349,6181,0.417573359902587,0.536706953449494,0.119133593546908,7.40520747173755e-09,0.524355300859599,3,14,23.7822349570201,0.58867469879518,0,P2000,67481237,67482570,ATP6V0D1,ATP6V0D1,798,67481236,67481237,no CGI,CGI-like proximal,hyper,0,TRUE
chr1,3292301,3292540,240,6182,0.703732326698516,0.820699623129941,0.116967296431425,7.45953499663428e-09,0.6125,2,17,22.3333333333333,0.761194029850747,0,INTRON,3244137,3385148,PRDM16,PRDM16,48169,3244131,3244132,no CGI,CGI-like distal,hyper,0,FALSE
chr3,14588915,14589706,792,6183,0.728017652570346,0.598882804155304,-0.129134848415042,7.48257340898568e-09,0.448232323232323,2,12,39.7777777777778,0.301675977653631,0,INTER,14558075,14649746,-,GRIP2,32840,14556074,14556075,no CGI,non-CGI large distal,hypo,0,FALSE
chr1,52602907,52602915,9,6184,0.0681991144237155,0.181360896170405,0.11316178174669,7.49362403953289e-09,0.555555555555556,2,2,0.666666666666667,3,0,INTRON,52602547,52606683,GPX7,GPX7,535,52602371,52602372,CGI,non-CGI small proximal,hyper,0,TRUE
chr3,149378242,149379097,856,6185,0.728137612321813,0.615471974739044,-0.112665637582769,7.54458093230611e-09,0.504672897196262,3,6,45.2511682242991,0.132593261907835,0,P2000,149377865,149379865,TM4SF1,TM4SF1,377,149377864,149377865,no CGI,non-CGI large proximal,hypo,1,TRUE
chr10,116589918,116590075,158,6186,0.553101102561155,0.439111136331533,-0.113989966229623,7.58100913925668e-09,0.430379746835443,2,3,7.25949367088608,0.413251961639058,0,P2000,116588425,116590424,PNLIPRP1,PNLIPRP1,350,116590424,116590425,no CGI,non-CGI small proximal,hypo,1,TRUE
chr16,58500777,58500804,28,6187,0.408934610056302,0.271015916400663,-0.137918693655639,7.60685440012686e-09,0.607142857142857,2,3,2.5,1.2,0,INTRON,58500269,58500987,NDRG4,NDRG4,631,58500145,58500146,no CGI,non-CGI small proximal,hypo,1,FALSE
chr2,3771133,3771443,311,6188,0.781156031328958,0.622823465581752,-0.158332565747206,7.65595785327337e-09,0.54983922829582,3,11,23.4983922829582,0.468117131910235,0,INTRON,3769411,3778815,DCDC2C,DCDC2C,67270,3703862,3703863,no CGI,CGI-like distal,hypo,0,FALSE
chr12,130280861,130280892,32,6189,0.848700624294433,0.672079972535489,-0.176620651758944,7.6713281097151e-09,0.65625,2,4,3.0625,1.30612244897959,0,INTER,130165740,130335887,-,PIWIL1,56995,130337886,130337887,no CGI,non-CGI small distal,hypo,0,FALSE
chr10,127580874,127580953,80,6190,0.873802051123215,0.729382240182908,-0.144419810940307,7.68753129034034e-09,0.6625,2,6,8.525,0.703812316715542,0,INTER,127552639,127735235,-,NPS,31505,127549368,127549369,no CGI,non-CGI small distal,hypo,0,FALSE
chr6,168459261,168459317,57,6191,0.944067626390786,0.819039114984913,-0.125028511405873,7.6942536992865e-09,0.543859649122807,3,5,3.85964912280702,1.29545454545454,0,INTRON,168441454,168509914,SMOC2,SMOC2,18110,168441150,168441151,no CGI,non-CGI small distal,hypo,0,FALSE
chr8,14853390,14853518,129,6192,0.75749503286897,0.590985701500876,-0.166509331368094,7.73705055416118e-09,0.511627906976744,2,2,8.44186046511628,0.236914600550964,0,INTRON,14554926,15237584,SGCZ,SGCZ,298464,14554925,14554926,no CGI,non-CGI small distal,hypo,0,FALSE
chr1,54356180,54356830,651,6193,0.403162551436456,0.51125553012698,0.108092978690524,7.73813491623782e-09,0.596006144393241,7,34,57.258064516129,0.593802816901409,0,INTRON,54281527,54401860,MRPL37,SSBP3,48674,54405503,54405504,CGI,CGI-like distal,hyper,0,TRUE
chr2,238925931,238925954,24,6194,0.937934634267595,0.795498193749571,-0.142436440518024,7.75871224331793e-09,0.666666666666667,2,3,2.5,1.2,0,INTER,238910543,239048167,-,TWIST2,77899,238848031,238848032,no CGI,non-CGI small distal,hypo,0,FALSE
chr16,55371027,55371288,262,6195,0.175577988196847,0.335551533280989,0.159973545084142,7.77953935310949e-09,0.557251908396947,3,14,19.6946564885496,0.710852713178295,0,INTER,55330760,55387700,-,MMP2,18412,55389699,55389700,no CGI,CGI-like distal,hyper,0,TRUE
chr1,6176028,6177311,1284,6196,0.760662036650711,0.639919234749537,-0.120742801901174,7.80799872595581e-09,0.536604361370717,3,9,91.607476635514,0.0982452560701898,0,INTRON,6168277,6179944,CHD5,CHD5,2812,6180122,6180123,no CGI,non-CGI large distal,hypo,0,FALSE
chr2,883824,883877,54,6197,0.607020924457613,0.455057373257432,-0.151963551200181,7.8094831901729e-09,0.648148148148148,2,5,4.62962962962963,1.08,0,INTER,688348,948868,-,SNTG2,66991,950867,950868,no CGI,non-CGI small distal,hypo,0,FALSE
chr10,64197717,64197868,152,6198,0.850524014561007,0.69986672176587,-0.150657292795137,7.81055362072977e-09,0.526315789473684,2,3,10.3618421052632,0.289523809523808,0,INTER,63625123,65912517,-,REEP3,676354,63521362,63521363,no CGI,non-CGI small distal,hypo,0,FALSE
chr6,56953611,56953681,71,6199,0.168756953933187,0.390045915120397,0.22128896118721,7.83840344528829e-09,0.464788732394366,2,4,3.83098591549296,1.04411764705882,0,INTRON,56900621,56953784,DST,DST,947,56954627,56954628,no CGI,non-CGI small proximal,hyper,0,TRUE
chr12,98894015,98894098,84,6200,0.116771589584077,0.240769887427603,0.123998297843525,7.84615472272241e-09,0.547619047619048,2,4,5.71428571428571,0.700000000000001,0,INTRON,98893716,98894629,APAF1,ANKS1B,299,98893715,98893716,no CGI,non-CGI small proximal,hyper,0,TRUE
chr14,68628340,68628962,623,6201,0.514253901392811,0.409573196242455,-0.104680705150356,7.8867270318259e-09,0.621187800963082,5,45,60.0963081861958,0.748798076923077,0,INTRON,68611565,68650780,RAD51B,ZFP36L1,162281,68791242,68791243,CGI,CGI-like distal,hypo,1,TRUE
chr5,153489449,153489633,185,6202,0.821415680572165,0.636565310262797,-0.184850370309368,7.8906237689416e-09,0.389189189189189,2,2,6.95675675675676,0.287490287490287,0,P2000,153488546,153490545,GRIA1,GRIA1,913,153490545,153490546,no CGI,non-CGI small proximal,hypo,0,FALSE
chr5,9118935,9118993,59,6203,0.822161887261077,0.669995695196562,-0.152166192064515,7.9408919841237e-09,0.677966101694915,2,5,5.94915254237288,0.840455840455841,0,INTRON,9108287,9118997,SEMA5A,SEMA5A,261208,9380200,9380201,no CGI,non-CGI small distal,hypo,0,FALSE
chr2,105944040,105944315,276,6204,0.926276378914796,0.818162683029973,-0.108113695884824,7.9509067604854e-09,0.63768115942029,3,14,26.8840579710145,0.520754716981132,0,INTER,105894274,106061294,-,NCK2,92258,105851781,105851782,no CGI,CGI-like distal,hypo,0,FALSE
chr13,112194458,112194906,449,6205,0.894972942407253,0.791386256772481,-0.103586685634773,7.95267705669407e-09,0.608017817371938,4,37,41.0913140311804,0.900433604336043,0,INTER,112070488,112374319,-,SOX1,126811,112067646,112067647,CGI,CGI-like distal,hypo,0,FALSE
chr6,98788131,98788185,55,6206,0.458998897320339,0.612429207678009,0.153430310357671,7.95670148335979e-09,0.490909090909091,2,3,3.09090909090909,0.970588235294118,0,INTER,97285176,98832592,-,POU3F2,46407,98834591,98834592,no CGI,non-CGI small distal,hyper,0,TRUE
chr8,1298348,1299544,1197,6207,0.905507605939275,0.796521076211476,-0.108986529727798,7.96567165061691e-09,0.537176274018379,4,39,85.719298245614,0.454973393368809,0,INTRON,1258883,1501365,DLGAP2,DLGAP2,201822,1501365,1501366,no CGI,CGI-like distal,hypo,0,FALSE
chr2,239252954,239252963,10,6208,0.235269388633858,0.465322302288226,0.230052913654367,8.05470336980147e-09,0.8,2,2,1.6,1.25,0,INTRON,239236664,239309086,HDAC4,HDAC4,56249,239309211,239309212,no CGI,non-CGI small distal,hyper,1,FALSE
chr3,13204193,13204696,504,6209,0.307393039039219,0.474386315482993,0.166993276443774,8.08731448077736e-09,0.662698412698413,3,44,55.2083333333333,0.796981132075472,0,INTER,13075117,13316234,-,IQSEC1,131076,13073116,13073117,CGI,CGI-like distal,hyper,0,TRUE
chr16,66081950,66082926,977,6210,0.767868746071272,0.635465085463626,-0.132403660607646,8.08877825430343e-09,0.393039918116684,2,8,37.7308085977482,0.212028321080759,0,INTER,65124365,66364622,-,CDH5,283696,66366621,66366622,no CGI,non-CGI large distal,hypo,1,TRUE
chr6,22717987,22718345,359,6211,0.87495935731883,0.706272219758574,-0.168687137560257,8.10176136801115e-09,0.462395543175488,2,6,19.1448467966574,0.313400261894369,0,INTER,22571666,24124122,-,HDGFL1,148494,22569492,22569493,no CGI,non-CGI large distal,hypo,0,FALSE
chr7,27120264,27122471,2208,6212,0.418274466697077,0.544803292702182,0.126528826005105,8.19282735802858e-09,0.451539855072464,10,44,112.540760869565,0.390969455511289,0,INTRON,27119595,27122558,HOXA3,HOXA3,669,27119594,27119595,CGI,non-CGI large proximal,hyper,1,FALSE
chr3,13021665,13022501,837,6213,0.6863105775159,0.575985210223041,-0.110325367292859,8.29471692725188e-09,0.616487455197133,3,26,78.2258064516129,0.332371134020619,0,INTRON,12987036,13072991,IQSEC1,IQSEC1,34629,12987035,12987036,no CGI,CGI-like distal,hypo,2,TRUE
chr2,176152109,176152603,495,6214,0.18472776934795,0.32583619758509,0.14110842823714,8.3934864789743e-09,0.648484848484848,2,29,44.149494949495,0.656859156218541,0,INTRON,176152066,176152607,HOXD3,HOXD4,887,176151221,176151222,CGI,CGI-like proximal,hyper,1,FALSE
chr10,14586302,14586996,695,6215,0.719223987039589,0.599235204767896,-0.119988782271693,8.46646125808176e-09,0.457553956834532,2,6,35.9597122302158,0.166853393085788,0,INTRON,14572339,14604239,FAM107B,FAM107B,13963,14572338,14572339,no CGI,non-CGI large distal,hypo,1,TRUE
chr6,11043135,11043873,739,6216,0.127719769497904,0.257651987650581,0.129932218152676,8.53911873501257e-09,0.572395128552097,3,41,60.1623815967524,0.6814889788574,0,INTRON,11010809,11044227,ELOVL2,ELOVL2,441,11044313,11044314,CGI,CGI-like proximal,hyper,0,TRUE
chr2,3788452,3788926,475,6217,0.758368536897176,0.606683698415078,-0.151684838482098,8.57299895468167e-09,0.431578947368421,2,7,19.8947368421053,0.351851851851851,0,INTRON,3785100,3847153,DCDC2C,DCDC2C,84589,3703862,3703863,no CGI,non-CGI large distal,hypo,0,FALSE
